Round 1
GlobalID,PlayerID,GroupID,Choice,Payoff,Period,Round,Theta,X,Practice,x,Q
1,1,1,0,80.40201798084962,1,1,100,99.83093843658462,0,80.40201798084962,80
1,1,1,0,64.4101734727373,2,1,98.55905810411407,85.19204522195665,0,64.4101734727373,80
1,1,1,0,78.83027156188642,3,1,101.1646175866028,90.78661958456271,0,78.83027156188642,80
1,1,1,0,79.44246328867314,4,1,102.92105657581565,92.32408458377047,0,79.44246328867314,80
1,1,1,0,76.51811544120369,5,1,90.72731636437332,70.14618588445047,0,76.51811544120369,80
1,1,1,0,62.146869192122765,6,1,80.65488761241531,90.35804823226493,0,62.146869192122765,80
1,1,1,0,2.7047651074961863,7,1,72.90013816051531,14.834548147063913,0,2.7047651074961863,80
1,1,1,0,100.67715696948228,8,1,65.78797080562343,73.33672323956719,0,100.67715696948228,80
1,1,1,0,136.84041842606166,9,1,77.81624816539467,106.05816118434021,0,136.84041842606166,80
1,1,1,0,66.61701181090959,10,1,82.7580932167449,85.3915159752174,0,66.61701181090959,80
2,2,1,0,119.25985889231961,1,1,100,99.83093843658462,0,119.25985889231961,80
2,2,1,0,105.97391697117598,2,1,98.55905810411407,85.19204522195665,0,105.97391697117598,80
2,2,1,0,102.742967607239,3,1,101.1646175866028,90.78661958456271,0,102.742967607239,80
2,2,1,0,105.2057058788678,4,1,102.92105657581565,92.32408458377047,0,105.2057058788678,80
2,2,1,0,63.77425632769726,5,1,90.72731636437332,70.14618588445047,0,63.77425632769726,80
2,2,1,0,118.5692272724071,6,1,80.65488761241531,90.35804823226493,0,118.5692272724071,80
2,2,1,0,26.96433118663164,7,1,72.90013816051531,14.834548147063913,0,26.96433118663164,80
2,2,1,0,45.99628950965209,8,1,65.78797080562343,73.33672323956719,0,45.99628950965209,80
2,2,1,0,75.27590394261874,9,1,77.81624816539467,106.05816118434021,0,75.27590394261874,80
2,2,1,0,104.1660201395252,10,1,82.7580932167449,85.3915159752174,0,104.1660201395252,80
3,1,2,0,104.72265254210352,1,1,100,101.35517171064953,0,104.72265254210352,80
3,1,2,0,96.0971349470023,2,1,92.90506863955672,116.61408849643729,0,96.0971349470023,80
3,1,2,0,57.23326533442504,3,1,85.78639901639255,52.93604288499489,0,57.23326533442504,80
3,1,2,0,72.14827150465831,4,1,80.91599813868493,66.06805427430433,0,72.14827150465831,80
3,1,2,0,77.72055707239858,5,1,87.65620131524291,107.69940463038833,0,77.72055707239858,80
3,1,2,0,63.591207819868515,6,1,81.18685078761915,98.00335368502498,0,63.591207819868515,80
3,1,2,0,100.88423240471968,7,1,74.55077705961985,85.37279813054344,0,100.88423240471968,80
3,1,2,0,92.98038282308865,8,1,72.24567516838125,68.17170976962237,0,92.98038282308865,80
3,1,2,0,76.6236387797098,9,1,59.8369902042986,74.58000914741129,0,76.6236387797098,80
3,1,2,0,43.781585988578556,10,1,55.71766709081781,40.86247365851387,0,43.781585988578556,80
4,2,2,0,97.98769087919555,1,1,100,101.35517171064953,0,97.98769087919555,80
4,2,2,0,137.13104204587228,2,1,92.90506863955672,116.61408849643729,0,137.13104204587228,80
4,2,2,0,48.638820435564746,3,1,85.78639901639255,52.93604288499489,0,48.638820435564746,80
4,2,2,0,59.98783704395034,4,1,80.91599813868493,66.06805427430433,0,59.98783704395034,80
4,2,2,0,137.67825218837808,5,1,87.65620131524291,107.69940463038833,0,137.67825218837808,80
4,2,2,0,132.41549955018144,6,1,81.18685078761915,98.00335368502498,0,132.41549955018144,80
4,2,2,0,69.8613638563672,7,1,74.55077705961985,85.37279813054344,0,69.8613638563672,80
4,2,2,0,43.3630367161561,8,1,72.24567516838125,68.17170976962237,0,43.3630367161561,80
4,2,2,0,72.53637951511277,9,1,59.8369902042986,74.58000914741129,0,72.53637951511277,80
4,2,2,0,37.943361328449186,10,1,55.71766709081781,40.86247365851387,0,37.943361328449186,80
Round 2
GlobalID,PlayerID,GroupID,Choice,Payoff,Period,Round,Theta,X,Practice,x,Q
1,1,2,0,83.43340435675478,1,2,100,111.36961746930486,0,83.43340435675478,80
1,1,2,0,127.44413812205798,2,2,92.27060639602823,131.9299877682608,0,127.44413812205798,80
1,1,2,0,61.14836908814438,3,2,87.01415621201292,96.52850326804321,0,61.14836908814438,80
1,1,2,0,68.15191218281535,4,2,90.66582429082251,84.44293524085727,0,68.15191218281535,80
1,1,2,0,117.45325423160645,5,2,82.56516926832587,100.87872381057196,0,117.45325423160645,80
1,1,2,0,76.76530853930224,6,2,81.97552663182265,64.66997888184758,0,76.76530853930224,80
1,1,2,0,56.54447090572778,7,2,73.90307304391374,67.70569903495223,0,56.54447090572778,80
1,1,2,0,56.715994828968476,8,2,73.70034200664715,64.43015961461467,0,56.715994828968476,80
1,1,2,0,84.25939924286763,9,2,64.89647150412684,79.04205771590958,0,84.25939924286763,80
1,1,2,0,48.178140704405436,10,2,71.0172250659786,67.57961737983328,0,48.178140704405436,80
2,2,1,0,122.34215535975001,1,2,100,86.07902833168164,0,122.34215535975001,80
2,2,1,0,103.79156120975745,2,2,99.353272486077,120.73986933672475,0,103.79156120975745,80
2,2,1,0,125.20667160881548,3,2,93.70792334682619,93.54505019795084,0,125.20667160881548,80
2,2,1,0,72.72214733664593,4,2,88.28837972821468,51.51049210630171,0,72.72214733664593,80
2,2,1,0,109.92908604276914,5,2,91.2266470936607,92.4285797026875,0,109.92908604276914,80
2,2,1,0,146.46008463488903,6,2,98.84426070484544,123.34471469619379,0,146.46008463488903,80
2,2,1,0,148.72206162654197,7,2,92.91737473726678,123.90648301475204,0,148.72206162654197,80
2,2,1,0,118.3837142762532,8,2,90.71862012878653,142.67154948324307,0,118.3837142762532,80
2,2,1,0,73.27059888683581,9,2,98.14009336761833,88.07449395034459,0,73.27059888683581,80
2,2,1,0,44.30271447945423,10,2,88.82364077392434,81.70960951548875,0,44.30271447945423,80
3,2,2,0,139.30583058185493,1,2,100,111.36961746930486,0,139.30583058185493,80
3,2,2,0,136.41583741446362,2,2,92.27060639602823,131.9299877682608,0,136.41583741446362,80
3,2,2,0,131.90863744794206,3,2,87.01415621201292,96.52850326804321,0,131.90863744794206,80
3,2,2,0,100.73395829889918,4,2,90.66582429082251,84.44293524085727,0,100.73395829889918,80
3,2,2,0,84.30419338953747,5,2,82.56516926832587,100.87872381057196,0,84.30419338953747,80
3,2,2,0,52.574649224392914,6,2,81.97552663182265,64.66997888184758,0,52.574649224392914,80
3,2,2,0,78.86692716417667,7,2,73.90307304391374,67.70569903495223,0,78.86692716417667,80
3,2,2,0,72.14432440026087,8,2,73.70034200664715,64.43015961461467,0,72.14432440026087,80
3,2,2,0,73.82471618895151,9,2,64.89647150412684,79.04205771590958,0,73.82471618895151,80
3,2,2,0,86.98109405526114,10,2,71.0172250659786,67.57961737983328,0,86.98109405526114,80
4,1,1,0,49.815901303613266,1,2,100,86.07902833168164,0,49.815901303613266,80
4,1,1,0,137.68817746369206,2,2,99.353272486077,120.73986933672475,0,137.68817746369206,80
4,1,1,0,61.88342878708619,3,2,93.70792334682619,93.54505019795084,0,61.88342878708619,80
4,1,1,0,30.298836875957498,4,2,88.28837972821468,51.51049210630171,0,30.298836875957498,80
